,date,price_1,price_2,price_3,unique_id
0,2010-02-01,99.129926694857,100.36316601469886,100.28779254474148,42
1,2010-02-02,99.48045961847521,100.27609835809305,100.65438342420677,42
2,2010-02-03,99.60999856194802,99.54510280481341,100.7530009307584,42
3,2010-02-04,100.16350964476162,99.07486118813135,101.27841862981757,42
4,2010-02-05,99.28318103221515,98.94508087146015,100.90037559483255,42
5,2010-02-06,99.23585237465471,98.38033408624523,100.65081856463743,42
6,2010-02-07,97.86482073582144,98.34236872179629,100.495691960936,42
7,2010-02-08,97.72381222517859,98.0952125164722,99.83482176643707,42
8,2010-02-09,97.56589222255148,98.42970559570044,99.55237320265222,42
9,2010-02-10,97.92477269309782,98.57243511629835,99.3376613351502,42
10,2010-02-11,97.77357967546726,98.35670633702185,99.19688317125434,42
11,2010-02-12,97.18149299799269,99.39167329633749,98.5673996628246,42
12,2010-02-13,96.88463268549637,99.81225154207961,98.32477146001928,42
13,2010-02-14,96.96806926173677,99.98144326157724,98.04349966219208,42
14,2010-02-15,96.30048779359886,99.83185079717695,96.99055468228231,42
15,2010-02-16,96.7444332314582,99.30265808483792,97.19284585156313,42
16,2010-02-17,96.44041750789144,98.67531928942249,97.33933324597048,42
17,2010-02-18,96.23647910574086,99.36616625743756,97.791530558138,42
18,2010-02-19,96.61348136398851,98.36737765312893,97.92047576799341,42
19,2010-02-20,96.27066820552228,96.95940781245173,97.46116363471431,42
20,2010-02-21,95.71104178369256,97.52502108121205,97.47675626673728,42
21,2010-02-22,95.6805725317382,97.45868319981814,97.8594917422184,42
22,2010-02-23,95.6996722574922,97.40347320257072,98.80492799197478,42
23,2010-02-24,95.70437988019752,98.18839537675116,98.62953765808159,42
24,2010-02-25,95.51293582751845,98.47459215819092,98.61251175341543,42
25,2010-02-26,96.16118349322376,98.32143282541747,97.96443248486351,42
26,2010-02-27,96.00356815638321,97.88354560160252,98.65516855246945,42
27,2010-02-28,96.12873115133408,97.78262443241141,98.21198383865351,42
28,2010-03-01,96.58758770393942,98.3593671734794,98.819261491794,42
29,2010-03-02,96.38944543873244,98.76350762776234,98.57721096077991,42
30,2010-03-03,96.21668548577105,97.83863976072935,98.81939832673952,42
31,2010-03-04,95.88274369743046,97.77689543424721,99.32266731758587,42
32,2010-03-05,95.6572724791184,98.01749558385359,99.76306873389264,42
33,2010-03-06,94.83452892871516,97.55860475948316,99.99655306750928,42
34,2010-03-07,94.46200680241907,97.66436386540468,100.28379428100901,42
35,2010-03-08,93.81583743541825,97.41262247865666,99.9084902277964,42
36,2010-03-09,93.05971671048313,96.5761414941669,99.29068841296032,42
37,2010-03-10,93.79467407721422,97.086488313966,99.22512769259022,42
38,2010-03-11,93.7043565221289,97.16251851443745,99.74554985826158,42
39,2010-03-12,93.8112603988234,97.6864092126347,99.44149788476143,42
40,2010-03-13,94.05248229500569,97.57352259113968,98.58259178421793,42
41,2010-03-14,94.27839963024664,97.20707811764916,98.83399299839516,42
42,2010-03-15,94.0838456439134,96.8110698781548,99.3917521372712,42
43,2010-03-16,94.48198594422928,96.61387677489219,99.49780029696969,42
44,2010-03-17,94.06037552785892,96.66311712453381,99.06598391681351,42
45,2010-03-18,94.37347501091999,96.47739512106142,98.9494724021944,42
46,2010-03-19,93.9498862381707,96.09912736924879,99.6896019743018,42
47,2010-03-20,92.9408603765834,96.8509182397102,98.79292790044396,42
48,2010-03-21,93.44041423170368,97.32205041295084,98.22646704879831,42
49,2010-03-22,93.0425317191518,96.61127716748774,98.39146683438845,42
50,2010-03-23,93.27093777237972,96.98231843336798,98.44645562998528,42
51,2010-03-24,93.62571185944277,97.00183368485443,97.8187020773047,42
52,2010-03-25,93.43938962384388,96.981728739494,98.56110313539371,42
53,2010-03-26,94.10696233558576,96.07626854916414,98.6022627750826,42
54,2010-03-27,93.70760373708548,96.51643727718469,98.56481639560482,42
55,2010-03-28,93.82495730630647,96.1419706778006,99.47933474635063,42
56,2010-03-29,93.56694110329458,96.08693077050428,99.34462787488735,42
57,2010-03-30,94.03023608751644,95.94120665742571,100.16888548349785,42
58,2010-03-31,94.13913570689724,96.35791146481371,100.90982385451919,42
59,2010-04-01,94.1923943140554,96.3746750120314,100.56125605060038,42
60,2010-04-02,93.5599856533567,96.58316310930776,100.35957736054577,42
61,2010-04-03,93.6121496083669,96.82936182521222,100.64648865251577,42
62,2010-04-04,94.71590934607276,96.63616691542744,100.17080267722254,42
63,2010-04-05,94.82621194147792,96.69463086907608,100.61180816226921,42
64,2010-04-06,94.31911313717572,97.65406716007023,100.36415801423028,42
65,2010-04-07,93.51939004568744,97.70109942124785,100.84549140711935,42
66,2010-04-08,93.42495204075058,97.0102690746003,101.41748947875068,42
67,2010-04-09,93.23528987700195,96.30686093086749,101.57040241767349,42
68,2010-04-10,93.2332797001195,96.43751899787505,100.78328402588316,42
69,2010-04-11,93.27317743054043,97.26580825385338,100.43722991398556,42
70,2010-04-12,93.14925805452762,97.01611002255513,99.88743422361792,42
71,2010-04-13,93.0101987483102,96.75820662510657,100.22161365708016,42
72,2010-04-14,92.2115549807862,96.94179712026035,100.9320492846706,42
73,2010-04-15,91.7793644158046,96.90710054002658,100.43100131074324,42
74,2010-04-16,92.0900650432387,97.04301804566592,99.7967662321777,42
75,2010-04-17,92.13251568106422,97.3743799754574,99.62992666643696,42
76,2010-04-18,92.09347194110615,96.98106489469328,99.90560428944323,42
77,2010-04-19,92.31659806679414,97.38700379939928,100.07498792210968,42
78,2010-04-20,93.20206472793541,97.86201671980676,100.40535071851869,42
79,2010-04-21,92.95362122809178,98.63222870082949,101.094355569194,42
80,2010-04-22,93.27246815714012,98.31686898314324,101.69114565732336,42
81,2010-04-23,92.2879654498176,98.42989599910818,102.25671154328847,42
82,2010-04-24,92.85844966598823,98.57329000639696,102.35267190938544,42
83,2010-04-25,92.78534680495449,98.37241903116845,102.49555975493132,42
84,2010-04-26,92.90096917650006,97.23015045737199,102.62302859586289,42
85,2010-04-27,92.47398956667476,98.54171636535169,102.27866966362691,42
86,2010-04-28,92.65581128466287,98.49629747590777,102.3202111567588,42
87,2010-04-29,92.668161667028,98.42403684009336,102.37149425296694,42
88,2010-04-30,91.9982496505052,98.61916456657123,103.30572113508778,42
89,2010-05-01,91.83556858505159,98.46620102434537,103.65450669686709,42
90,2010-05-02,92.40632764447793,98.16550269211271,103.87434556203777,42
91,2010-05-03,92.69040912861031,98.6641938039547,104.74067555744455,42
92,2010-05-04,92.70540031690905,98.89823512658306,104.69145144444569,42
93,2010-05-05,92.94897510340358,99.46095148580451,105.04669976687592,42
94,2010-05-06,93.46256275255108,99.46486436842363,104.8453693187298,42
95,2010-05-07,94.32287546381107,100.26441720423232,106.51362046678669,42
96,2010-05-08,93.93140517612812,100.61173999006631,106.78439652226929,42
97,2010-05-09,93.78257585535505,100.5042817431781,106.50314076122473,42
98,2010-05-10,94.401764945573,100.64866194695507,106.22197463989636,42
99,2010-05-11,93.79555514431308,101.35813701010055,105.91188099436282,42
100,2010-05-12,93.40168556069759,102.46128696108192,104.29502036395208,42
101,2010-05-13,93.09750843452605,101.73606437364424,103.79779998351714,42
102,2010-05-14,93.1351719107431,102.51383860081738,104.05179821706687,42
103,2010-05-15,92.85934717311649,103.76712800543531,103.71286661377962,42
104,2010-05-16,93.09104247730978,103.36229384641553,104.1392376603104,42
105,2010-05-17,93.24603773210829,103.94074836585692,104.13095585340216,42
106,2010-05-18,93.29349224842356,104.38112884013823,103.26576389739763,42
107,2010-05-19,94.00520429819919,105.10077072872177,103.9204260862975,42
108,2010-05-20,94.43257365760073,104.10173704591648,104.48346788792686,42
109,2010-05-21,95.14692213847158,103.48753080088512,104.64104877400484,42
110,2010-05-22,94.89320706860168,104.30769540282708,104.40474188816236,42
111,2010-05-23,94.32092342089382,104.15911766312249,104.22537156501413,42
112,2010-05-24,94.40737352434212,104.81643548698895,104.24629018534142,42
113,2010-05-25,95.08183516882308,104.50670849056208,104.0344811925332,42
114,2010-05-26,95.7149665467856,104.74362164537551,104.22277420973757,42
115,2010-05-27,96.01937848313331,103.72931936910005,103.94186333135636,42
116,2010-05-28,95.11827848978147,103.6254515605981,103.36019895870639,42
117,2010-05-29,95.78787989353435,103.00955748478701,103.16612033642343,42
118,2010-05-30,95.78443581077282,103.30152470742676,102.81125257704453,42
119,2010-05-31,95.89204549955618,103.91520394904694,101.57127005369007,42
120,2010-06-01,95.69752617410307,104.64192842326507,102.12543879755822,42
121,2010-06-02,95.16512937958423,104.76862671310579,101.31356774642336,42
122,2010-06-03,94.53130069713664,104.27494902001486,101.05700102245324,42
123,2010-06-04,94.16111487873468,104.97478327738241,100.92279445182777,42
124,2010-06-05,93.91479897671222,105.22087496822864,101.57728121290579,42
125,2010-06-06,93.59826736475289,104.70478634028305,101.69993286354669,42
126,2010-06-07,94.09777062139878,104.70272733292536,101.63957781555577,42
127,2010-06-08,93.52970816176182,105.31220469587808,100.9191155792025,42
128,2010-06-09,93.24922803383787,105.53679559426506,100.71025374757532,42
129,2010-06-10,94.50962852053485,105.36639337673054,100.59179418501571,42
130,2010-06-11,94.02147520591473,104.56901078102176,101.41013180000164,42
131,2010-06-12,93.46618239775586,104.35692578985993,102.18311135091277,42
132,2010-06-13,92.8512985967927,104.23661863489859,102.17650266287869,42
133,2010-06-14,92.43671966685137,103.57705831220186,101.81215308498732,42
134,2010-06-15,92.40950291622609,103.85728822272308,101.36048255425524,42
135,2010-06-16,91.85184670101648,104.59259759087615,101.00109521053456,42
136,2010-06-17,91.50517728541892,104.40620833805008,100.70757657169152,42
137,2010-06-18,91.39664842991243,104.88839339591505,101.50103096729956,42
138,2010-06-19,90.63652172628193,104.98304956731128,101.71676964558772,42
139,2010-06-20,90.86080500925007,105.58716836608265,101.74512423628227,42
140,2010-06-21,90.03479862605599,105.31475670646229,101.87983654279604,42
141,2010-06-22,89.26361097276111,105.38818416482701,101.93146885195992,42
142,2010-06-23,89.1981702275733,105.30457848647907,102.23723630086205,42
143,2010-06-24,89.3828418771427,105.43868121981741,102.08001576546137,42
144,2010-06-25,89.12278848097748,104.6752967908616,101.81370131537257,42
145,2010-06-26,89.22513051138155,104.57918089032135,101.96106315626095,42
146,2010-06-27,89.04221989264343,104.12146951572844,102.77780548469528,42
147,2010-06-28,88.71669051936651,103.84110106374152,102.7436177953343,42
148,2010-06-29,88.49483463233227,105.02374705073808,103.30287589233349,42
149,2010-06-30,88.58606423819714,105.32777209480251,104.09178989624614,42
150,2010-07-01,88.95537311882927,105.56957389644579,103.58898474062971,42
151,2010-07-02,88.75521274459338,105.04207128648017,104.39459722075287,42
152,2010-07-03,89.08927693893067,104.94459306619007,104.12332639815192,42
153,2010-07-04,88.70669523738096,104.76683384651358,104.62967734436864,42
154,2010-07-05,88.86657404712497,104.83912260459152,103.96205200311115,42
